Private Some-college Never-married Tech-support White Female <=50K 
Self-emp-inc HS-grad Married-civ-spouse Farming-fishing White Male >50K 
Federal-gov Masters Married-civ-spouse Protective-serv White Male >50K 
Private HS-grad Never-married Craft-repair Black Male <=50K 
Private Some-college Separated Transport-moving White Male <=50K 
Private Bachelors Married-civ-spouse Tech-support White Male <=50K 
Private Some-college Never-married Other-service White Female <=50K 
State-gov Some-college Married-civ-spouse Adm-clerical White Female <=50K 
Private Some-college Never-married Sales White Female <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male <=50K 
Private Masters Never-married Prof-specialty White Male >50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private Some-college Widowed Priv-house-serv White Female <=50K 
Self-emp-not-inc HS-grad Never-married Other-service White Male <=50K 
Self-emp-inc 9th Never-married Sales White Female <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Divorced Craft-repair White Male <=50K 
Private 10th Married-civ-spouse Exec-managerial White Female <=50K 
Private Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Tech-support White Male >50K 
Private HS-grad Married-spouse-absent Machine-op-inspct White Male <=50K 
Federal-gov HS-grad Divorced Adm-clerical White Female <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Sales White Male <=50K 
Private Assoc-voc Married-civ-spouse Machine-op-inspct White Male >50K 
Self-emp-inc Some-college Married-civ-spouse Sales White Male >50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
Self-emp-inc Bachelors Married-civ-spouse Sales White Male >50K 
Private HS-grad Married-civ-spouse Sales White Male >50K 
Private HS-grad Never-married Other-service White Female <=50K 
Private Bachelors Never-married Handlers-cleaners White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private Assoc-voc Divorced Craft-repair White Male <=50K 
Private Assoc-acdm Married-civ-spouse Sales Black Male <=50K 
Private Some-college Married-civ-spouse Adm-clerical White Female >50K 
Federal-gov Some-college Married-civ-spouse Protective-serv Black Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct Black Male >50K 
Private 1st-4th Divorced Craft-repair Other Male <=50K 
Private Bachelors Married-civ-spouse Adm-clerical White Female <=50K 
Local-gov 7th-8th Married-civ-spouse Transport-moving White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private Bachelors Divorced Tech-support White Male <=50K 
Private Bachelors Married-civ-spouse Adm-clerical Asian-Pac-Islander Male >50K 
Private Bachelors Divorced Adm-clerical White Male >50K 
Self-emp-not-inc 7th-8th Married-civ-spouse Farming-fishing White Male <=50K 
Private Bachelors Married-civ-spouse Protective-serv White Male <=50K 
Private Some-college Never-married Exec-managerial White Male <=50K 
Private 11th Never-married Protective-serv Black Male >50K 
Private Some-college Married-civ-spouse Handlers-cleaners White Male <=50K 
Private HS-grad Divorced Adm-clerical White Female <=50K 
Private Masters Never-married Other-service White Female <=50K 
Private Bachelors Never-married Sales White Female <=50K 
Private 5th-6th Married-civ-spouse Other-service Black Male <=50K 
Private Bachelors Divorced Exec-managerial White Female >50K 
Federal-gov 5th-6th Never-married Craft-repair White Male <=50K 
Private 11th Never-married Transport-moving White Male <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Local-gov HS-grad Married-civ-spouse Other-service Amer-Indian-Eskimo Male <=50K 
Private 7th-8th Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Married-civ-spouse Transport-moving White Male <=50K 
Private Assoc-acdm Divorced Prof-specialty White Female <=50K 
Self-emp-inc HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Bachelors Never-married Prof-specialty Black Male <=50K 
Private 11th Divorced Sales White Female <=50K 
State-gov Masters Married-civ-spouse Prof-specialty White Male <=50K 
Private Bachelors Never-married Prof-specialty White Female <=50K 
Private 11th Never-married Sales Asian-Pac-Islander Female <=50K 
Private 5th-6th Married-spouse-absent Farming-fishing White Male <=50K 
Private Assoc-voc Married-civ-spouse Adm-clerical White Male <=50K 
Private HS-grad Divorced Other-service White Female <=50K 
Private 5th-6th Married-civ-spouse Farming-fishing White Female <=50K 
Private Bachelors Never-married Sales White Female <=50K 
Self-emp-not-inc Assoc-voc Married-civ-spouse Craft-repair White Male <=50K 
Private Bachelors Married-civ-spouse Adm-clerical White Male >50K 
Private Doctorate Married-civ-spouse Prof-specialty White Male <=50K 
Private HS-grad Divorced Protective-serv White Male <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Farming-fishing White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private 7th-8th Never-married Other-service White Female <=50K 
Federal-gov Some-college Widowed Exec-managerial Amer-Indian-Eskimo Female <=50K 
Private Some-college Married-civ-spouse Other-service White Male >50K 
Private Some-college Never-married Sales White Female <=50K 
Self-emp-inc Some-college Married-civ-spouse Exec-managerial Asian-Pac-Islander Male <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Local-gov Some-college Married-civ-spouse Transport-moving White Male <=50K 
Self-emp-inc Doctorate Separated Prof-specialty White Male <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private Bachelors Never-married Craft-repair White Male <=50K 
Private Assoc-voc Married-civ-spouse Sales White Male <=50K 
State-gov 5th-6th Never-married Transport-moving White Male <=50K 
Private 10th Separated Machine-op-inspct White Male <=50K 
Private HS-grad Married-civ-spouse Other-service Black Female <=50K 
State-gov Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Self-emp-not-inc Some-college Married-civ-spouse Transport-moving White Male <=50K 
Private 9th Married-civ-spouse Handlers-cleaners Black Male <=50K 
Private HS-grad Married-civ-spouse Sales White Male >50K 
Private HS-grad Married-civ-spouse Other-service White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Local-gov Some-college Divorced Adm-clerical White Female <=50K 
Private Some-college Never-married Other-service White Female <=50K 
Self-emp-not-inc Masters Married-civ-spouse Craft-repair White Male >50K 
Private Prof-school Married-civ-spouse Prof-specialty White Female >50K 
Private 10th Married-civ-spouse Craft-repair White Male >50K 
Private 11th Never-married Other-service White Male <=50K 
Private Some-college Divorced Adm-clerical White Male <=50K 
Private Bachelors Divorced Other-service White Female <=50K 
Private Assoc-acdm Never-married Protective-serv White Male <=50K 
Private 12th Widowed Sales White Female <=50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Never-married Other-service White Male <=50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private HS-grad Never-married Sales White Male <=50K 
State-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Sales Black Male <=50K 
Private HS-grad Divorced Transport-moving White Female >50K 
Private Prof-school Married-civ-spouse Prof-specialty White Female <=50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Private Assoc-voc Divorced Tech-support White Male <=50K 
Private HS-grad Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct Black Male >50K 
Private 11th Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Never-married Sales White Female <=50K 
Private HS-grad Married-civ-spouse Other-service White Male <=50K 
Private 5th-6th Never-married Other-service White Male <=50K 
Private Assoc-voc Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Never-married Other-service Black Female <=50K 
State-gov Some-college Never-married Other-service Black Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private HS-grad Separated Other-service White Female <=50K 
Private HS-grad Married-civ-spouse Sales White Female <=50K 
Private Bachelors Married-civ-spouse Sales White Male <=50K 
Local-gov Some-college Married-spouse-absent Craft-repair White Male <=50K 
Private Bachelors Never-married Other-service White Female <=50K 
Local-gov Masters Divorced Prof-specialty White Female <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Farming-fishing White Male <=50K 
Private HS-grad Never-married Machine-op-inspct White Female <=50K 
Private HS-grad Never-married Prof-specialty White Female <=50K 
Private Bachelors Never-married Protective-serv White Female <=50K 
State-gov Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Self-emp-inc HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Bachelors Married-civ-spouse Adm-clerical White Male >50K 
Private Bachelors Never-married Prof-specialty White Female >50K 
Private Bachelors Never-married Prof-specialty White Female <=50K 
Private Some-college Divorced Adm-clerical White Female <=50K 
Private Some-college Married-civ-spouse Transport-moving White Male <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
State-gov Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Married-civ-spouse Transport-moving White Male <=50K 
Private Masters Married-civ-spouse Prof-specialty White Male >50K 
Private Assoc-voc Married-civ-spouse Craft-repair White Male <=50K 
Private Assoc-acdm Married-civ-spouse Sales White Male <=50K 
Private Assoc-voc Divorced Prof-specialty White Male >50K 
Private Bachelors Never-married Exec-managerial Asian-Pac-Islander Female <=50K 
Self-emp-inc Bachelors Married-civ-spouse Sales White Male >50K 
Private Bachelors Never-married Exec-managerial White Female <=50K 
Private 1st-4th Married-civ-spouse Farming-fishing White Male <=50K 
Private Bachelors Never-married Tech-support White Male <=50K 
Private HS-grad Never-married Sales Black Female <=50K 
Private Some-college Never-married Protective-serv White Male <=50K 
Private HS-grad Never-married Transport-moving White Male <=50K 
Private Some-college Never-married Adm-clerical Black Female <=50K 
Private Bachelors Married-civ-spouse Tech-support White Male >50K 
Private HS-grad Divorced Priv-house-serv Black Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
Private Bachelors Married-civ-spouse Sales White Male >50K 
Private Bachelors Never-married Sales White Male <=50K 
Private 5th-6th Married-civ-spouse Machine-op-inspct White Male <=50K 
Federal-gov Bachelors Never-married Prof-specialty White Female <=50K 
Self-emp-inc 7th-8th Married-civ-spouse Exec-managerial White Male <=50K 
Private Some-college Never-married Other-service White Female <=50K 
Private 11th Never-married Handlers-cleaners Black Male <=50K 
Private 11th Married-civ-spouse Machine-op-inspct White Male <=50K 
Self-emp-not-inc HS-grad Divorced Craft-repair White Male <=50K 
Self-emp-not-inc 7th-8th Married-civ-spouse Craft-repair White Male <=50K 
Local-gov Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Local-gov Some-college Divorced Adm-clerical White Female <=50K 
Private Some-college Divorced Adm-clerical White Female >50K 
Private Doctorate Married-civ-spouse Exec-managerial White Male >50K 
Private 12th Married-civ-spouse Transport-moving White Male >50K 
Private Some-college Never-married Adm-clerical Black Female <=50K 
Self-emp-not-inc Bachelors Divorced Other-service Asian-Pac-Islander Female >50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Female <=50K 
State-gov HS-grad Married-civ-spouse Protective-serv White Male <=50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Private HS-grad Never-married Adm-clerical White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct Asian-Pac-Islander Male <=50K 
Federal-gov Some-college Separated Adm-clerical Black Female <=50K 
Private Some-college Never-married Exec-managerial Black Female <=50K 
Private 11th Never-married Machine-op-inspct White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private Some-college Never-married Sales White Female <=50K 
Self-emp-inc Masters Never-married Transport-moving White Male <=50K 
Federal-gov HS-grad Married-civ-spouse Adm-clerical White Female <=50K 
Private Some-college Married-civ-spouse Sales White Male <=50K 
Private HS-grad Divorced Exec-managerial White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Masters Never-married Prof-specialty White Female <=50K 
Private HS-grad Divorced Sales White Female <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
Private HS-grad Never-married Other-service White Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Preschool Never-married Farming-fishing White Male <=50K 
Private HS-grad Divorced Sales White Female <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Other-service White Female <=50K 
Private Assoc-voc Separated Other-service White Male <=50K 
Private Some-college Married-civ-spouse Tech-support White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private 10th Divorced Machine-op-inspct Black Female <=50K 
Local-gov Some-college Widowed Adm-clerical White Female <=50K 
Local-gov Bachelors Married-civ-spouse Prof-specialty White Female >50K 
Private Bachelors Married-civ-spouse Adm-clerical White Male >50K 
Private HS-grad Separated Exec-managerial White Male >50K 
Private Bachelors Married-civ-spouse Sales White Male <=50K 
Private Bachelors Never-married Other-service White Male <=50K 
Federal-gov Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private HS-grad Never-married Sales White Female <=50K 
Self-emp-inc Assoc-acdm Married-civ-spouse Sales White Male >50K 
Private Bachelors Never-married Tech-support White Male <=50K 
Private Some-college Never-married Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Female <=50K 
Private HS-grad Never-married Prof-specialty White Female <=50K 
Local-gov Assoc-voc Married-civ-spouse Exec-managerial White Male >50K 
Private Bachelors Widowed Other-service White Female <=50K 
Private Bachelors Never-married Prof-specialty White Male <=50K 
Local-gov Bachelors Married-civ-spouse Protective-serv White Male >50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Private Bachelors Married-civ-spouse Sales White Male >50K 
Private HS-grad Divorced Sales White Female <=50K 
Private Bachelors Married-civ-spouse Sales White Male >50K 
Private Assoc-voc Married-civ-spouse Prof-specialty White Male <=50K 
Private HS-grad Never-married Machine-op-inspct White Male <=50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
Private Bachelors Never-married Prof-specialty White Male <=50K 
Private 11th Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Never-married Tech-support White Male <=50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Sales White Male <=50K 
Self-emp-not-inc Assoc-voc Married-civ-spouse Other-service White Male <=50K 
Self-emp-inc Bachelors Divorced Sales White Male >50K 
Self-emp-not-inc Assoc-acdm Married-civ-spouse Sales White Male >50K 
Local-gov Some-college Widowed Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Self-emp-inc HS-grad Married-civ-spouse Craft-repair White Male >50K 
Self-emp-inc Some-college Divorced Sales White Male >50K 
Private 7th-8th Married-civ-spouse Transport-moving Black Male <=50K 
Local-gov Bachelors Never-married Exec-managerial White Male <=50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private 11th Married-civ-spouse Machine-op-inspct White Male <=50K 
Private Assoc-voc Married-civ-spouse Adm-clerical White Male <=50K 
Private Some-college Married-civ-spouse Prof-specialty White Male <=50K 
Federal-gov HS-grad Divorced Craft-repair White Male <=50K 
Private 10th Widowed Other-service Black Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Married-civ-spouse Prof-specialty White Male <=50K 
Private Assoc-voc Widowed Craft-repair White Female <=50K 
Private Some-college Divorced Exec-managerial White Male >50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male <=50K 
Private Bachelors Married-civ-spouse Sales White Male >50K 
State-gov Some-college Married-civ-spouse Adm-clerical White Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male >50K 
Self-emp-not-inc Doctorate Married-civ-spouse Prof-specialty White Male <=50K 
Private 9th Never-married Craft-repair White Male <=50K 
Private 10th Never-married Machine-op-inspct Asian-Pac-Islander Male <=50K 
Private Some-college Married-civ-spouse Machine-op-inspct White Male >50K 
Private Bachelors Never-married Other-service White Male <=50K 
Self-emp-inc Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private 5th-6th Separated Adm-clerical White Male <=50K 
Private Assoc-voc Never-married Handlers-cleaners White Male <=50K 
Federal-gov Bachelors Divorced Tech-support Amer-Indian-Eskimo Male <=50K 
Private Bachelors Never-married Exec-managerial White Female >50K 
Private 11th Married-civ-spouse Other-service Black Male >50K 
Federal-gov HS-grad Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Never-married Other-service Black Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Craft-repair White Male <=50K 
Self-emp-not-inc Doctorate Never-married Prof-specialty White Male >50K 
Private HS-grad Married-civ-spouse Other-service White Male <=50K 
Private Some-college Married-civ-spouse Other-service White Female >50K 
Private Assoc-voc Never-married Other-service White Female <=50K 
Private HS-grad Married-civ-spouse Farming-fishing Black Male <=50K 
Local-gov Bachelors Married-civ-spouse Prof-specialty White Female >50K 
State-gov HS-grad Separated Adm-clerical Black Female <=50K 
Private 11th Never-married Other-service White Male <=50K 
Local-gov Masters Never-married Prof-specialty Black Female <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Federal-gov Assoc-acdm Married-civ-spouse Adm-clerical White Male <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Exec-managerial Black Male <=50K 
Private Bachelors Never-married Sales White Male >50K 
Private HS-grad Separated Handlers-cleaners White Female <=50K 
Federal-gov Some-college Divorced Adm-clerical White Female <=50K 
Private Some-college Never-married Sales White Female <=50K 
Private Assoc-voc Never-married Other-service White Female <=50K 
Private HS-grad Never-married Other-service White Female <=50K 
Private HS-grad Divorced Craft-repair White Male <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private 7th-8th Separated Farming-fishing Black Male <=50K 
Private Some-college Never-married Farming-fishing White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Local-gov HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private HS-grad Married-civ-spouse Other-service White Male <=50K 
Private HS-grad Divorced Other-service Black Female <=50K 
State-gov Bachelors Never-married Prof-specialty White Male <=50K 
Self-emp-not-inc 10th Divorced Craft-repair White Male <=50K 
Private Some-college Never-married Sales White Male <=50K 
Private 5th-6th Separated Machine-op-inspct White Female <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Female >50K 
Private HS-grad Married-civ-spouse Sales White Male <=50K 
Private Bachelors Never-married Prof-specialty White Female <=50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Farming-fishing Asian-Pac-Islander Male <=50K 
Private HS-grad Never-married Machine-op-inspct White Male <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male <=50K 
Private 11th Never-married Other-service White Male <=50K 
Private 9th Never-married Handlers-cleaners Black Female <=50K 
Private Some-college Never-married Craft-repair White Male <=50K 
Private Assoc-voc Never-married Sales Asian-Pac-Islander Male <=50K 
State-gov HS-grad Divorced Other-service White Male <=50K 
Private HS-grad Never-married Sales Black Female <=50K 
Private Masters Never-married Prof-specialty White Female >50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Never-married Exec-managerial Black Male <=50K 
Private Assoc-acdm Married-civ-spouse Other-service White Male <=50K 
Private Masters Divorced Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Priv-house-serv White Female <=50K 
State-gov HS-grad Never-married Other-service White Male <=50K 
Private Some-college Widowed Other-service White Female <=50K 
Private Assoc-voc Divorced Transport-moving White Male <=50K 
Private 7th-8th Married-civ-spouse Other-service Asian-Pac-Islander Female <=50K 
Private 10th Divorced Craft-repair White Male <=50K 
Federal-gov Some-college Married-civ-spouse Prof-specialty White Female >50K 
Private 10th Never-married Machine-op-inspct Black Female <=50K 
Private Some-college Married-civ-spouse Tech-support White Male <=50K 
Private Assoc-voc Married-civ-spouse Machine-op-inspct White Male <=50K 
Private HS-grad Never-married Handlers-cleaners White Male <=50K 
Private Doctorate Never-married Prof-specialty White Female >50K 
Private Assoc-voc Never-married Other-service White Male <=50K 
Private Some-college Never-married Machine-op-inspct White Male <=50K 
Private HS-grad Never-married Other-service Black Male <=50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
State-gov Bachelors Never-married Protective-serv Black Male <=50K 
Self-emp-not-inc Some-college Never-married Craft-repair White Male <=50K 
Private Assoc-voc Never-married Adm-clerical White Male >50K 
Private Bachelors Never-married Craft-repair Amer-Indian-Eskimo Male <=50K 
Private Bachelors Married-civ-spouse Adm-clerical White Female <=50K 
Private HS-grad Never-married Other-service White Female <=50K 
Private Bachelors Never-married Prof-specialty White Female <=50K 
Self-emp-not-inc HS-grad Never-married Other-service White Male <=50K 
Private HS-grad Never-married Machine-op-inspct White Male <=50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male <=50K 
Private Bachelors Never-married Sales White Female <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Female <=50K 
Private HS-grad Married-civ-spouse Other-service Asian-Pac-Islander Male <=50K 
Private Assoc-acdm Divorced Sales White Female <=50K 
Private HS-grad Never-married Adm-clerical White Male <=50K 
Self-emp-inc Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private Assoc-voc Divorced Prof-specialty White Female <=50K 
State-gov Prof-school Never-married Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Sales Black Female <=50K 
Federal-gov Some-college Married-civ-spouse Adm-clerical White Male >50K 
Private HS-grad Married-civ-spouse Sales White Male >50K 
State-gov Bachelors Never-married Prof-specialty White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Self-emp-not-inc HS-grad Divorced Exec-managerial White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private Bachelors Married-civ-spouse Other-service White Female <=50K 
Private HS-grad Never-married Handlers-cleaners White Male <=50K 
Private Some-college Never-married Sales White Female <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Craft-repair White Male >50K 
Private Some-college Married-civ-spouse Machine-op-inspct White Male <=50K 
Private 12th Divorced Craft-repair White Male <=50K 
Private Assoc-voc Married-civ-spouse Tech-support White Female >50K 
Private HS-grad Divorced Machine-op-inspct White Male <=50K 
Private Some-college Married-civ-spouse Sales White Male >50K 
Self-emp-not-inc Some-college Divorced Other-service White Male <=50K 
Private 9th Married-civ-spouse Machine-op-inspct White Female <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private HS-grad Never-married Sales Black Female <=50K 
Private Bachelors Married-civ-spouse Protective-serv White Male >50K 
Private 1st-4th Married-civ-spouse Other-service Black Male <=50K 
Local-gov Masters Divorced Prof-specialty White Female <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Private HS-grad Separated Machine-op-inspct Black Male <=50K 
Private Masters Never-married Exec-managerial White Female >50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private Bachelors Divorced Exec-managerial White Female >50K 
Private 9th Separated Machine-op-inspct White Female <=50K 
Private Bachelors Never-married Exec-managerial White Male >50K 
Federal-gov Bachelors Married-civ-spouse Craft-repair White Male <=50K 
Private 9th Married-civ-spouse Craft-repair White Male <=50K 
Local-gov Some-college Never-married Prof-specialty White Female <=50K 
Private HS-grad Divorced Other-service Black Female <=50K 
Private Some-college Never-married Handlers-cleaners Black Male <=50K 
State-gov Some-college Married-civ-spouse Prof-specialty White Female <=50K 
Private HS-grad Widowed Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Female <=50K 
Private Some-college Married-civ-spouse Adm-clerical White Male >50K 
Private HS-grad Never-married Sales Black Male <=50K 
Private Bachelors Married-civ-spouse Craft-repair White Male <=50K 
Private Assoc-voc Never-married Prof-specialty White Female <=50K 
Private Bachelors Married-civ-spouse Tech-support White Male >50K 
Private HS-grad Never-married Craft-repair Amer-Indian-Eskimo Male <=50K 
Private HS-grad Never-married Other-service Black Female <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
Self-emp-inc Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private Assoc-acdm Married-civ-spouse Sales White Male <=50K 
Private HS-grad Never-married Transport-moving Black Male <=50K 
Private 11th Divorced Transport-moving White Male <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Farming-fishing White Male <=50K 
Local-gov Some-college Separated Protective-serv White Male >50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
Private Assoc-acdm Never-married Adm-clerical White Female <=50K 
Private HS-grad Divorced Machine-op-inspct White Female <=50K 
Private Assoc-acdm Married-civ-spouse Sales White Female <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private 7th-8th Married-civ-spouse Craft-repair White Male <=50K 
Private 11th Married-spouse-absent Handlers-cleaners White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Never-married Other-service White Male <=50K 
Self-emp-not-inc Assoc-acdm Married-civ-spouse Sales White Male >50K 
Self-emp-not-inc HS-grad Never-married Exec-managerial White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
Private HS-grad Divorced Exec-managerial White Female <=50K 
Private Some-college Never-married Transport-moving White Male <=50K 
Private Some-college Never-married Machine-op-inspct White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private 9th Never-married Other-service Black Female <=50K 
Private HS-grad Divorced Adm-clerical White Female <=50K 
Private Masters Never-married Sales White Female <=50K 
Private HS-grad Divorced Machine-op-inspct White Male <=50K 
Private Some-college Never-married Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Machine-op-inspct Black Male >50K 
Private 11th Never-married Other-service Black Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
State-gov Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Never-married Machine-op-inspct White Female <=50K 
Private Some-college Widowed Adm-clerical White Female <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Never-married Handlers-cleaners White Male <=50K 
Private Doctorate Divorced Exec-managerial White Female >50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Federal-gov Assoc-acdm Married-civ-spouse Other-service White Male <=50K 
Private Masters Never-married Exec-managerial Black Male <=50K 
Private Some-college Never-married Sales White Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male <=50K 
Private Bachelors Never-married Exec-managerial White Female <=50K 
Self-emp-not-inc HS-grad Divorced Craft-repair White Male <=50K 
Private HS-grad Never-married Other-service White Female <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private Bachelors Widowed Exec-managerial White Male >50K 
Private Bachelors Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Never-married Other-service Black Female <=50K 
Self-emp-not-inc Prof-school Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
